hs17,group,subgroup,ship type,hs92
900219,90,2,electronics,900219
900220,90,2,electronics,900220
900290,90,2,electronics,900290
900311,90,3,electronics,900311
900319,90,3,electronics,900319
900390,90,3,electronics,900390
900410,90,4,electronics,900410
900490,90,4,electronics,900490
900510,90,5,electronics,900510
900580,90,5,electronics,900580
900590,90,5,electronics,900590
900630,90,6,electronics,900630
900640,90,6,electronics,900640
900651,90,6,electronics,900651
900652,90,6,electronics,900652
900653,90,6,electronics,900653
900659,90,6,electronics,900659
900661,90,6,electronics,900661
900669,90,6,electronics,900669
900691,90,6,electronics,900691
900699,90,6,electronics,900699
900710,90,7,electronics,900719
900720,90,7,electronics,900729
900791,90,7,electronics,900791
900792,90,7,electronics,900792
900850,90,8,electronics,900830
900890,90,8,electronics,900890
901010,90,10,electronics,901010
901050,90,10,electronics,901020
901060,90,10,electronics,901030
901090,90,10,electronics,901090
901110,90,11,electronics,901110
901120,90,11,electronics,901120
901180,90,11,electronics,901180
901190,90,11,electronics,901190
901210,90,12,electronics,901210
901290,90,12,electronics,901290
901310,90,13,electronics,901310
901320,90,13,electronics,901320
901380,90,13,electronics,901380
901390,90,13,electronics,901390
901410,90,14,electronics,901410
901420,90,14,electronics,901420
901480,90,14,electronics,901480
901490,90,14,electronics,901490
901510,90,15,electronics,901510
901520,90,15,electronics,901520
901530,90,15,electronics,901530
901540,90,15,electronics,901540
901580,90,15,electronics,901580
901590,90,15,electronics,901590
901600,90,16,electronics,901600
901710,90,17,electronics,901710
901720,90,17,electronics,901720
901730,90,17,electronics,901730
901780,90,17,electronics,901780
901790,90,17,electronics,901790
901811,90,18,electronics,901811
901812,90,18,electronics,901819
901813,90,18,electronics,901819
901814,90,18,electronics,901819
901819,90,18,electronics,901819
901820,90,18,electronics,901820
901831,90,18,electronics,901831
901832,90,18,electronics,901832
901839,90,18,electronics,901839
901841,90,18,electronics,901841
901849,90,18,electronics,901849
901850,90,18,electronics,901850
901890,90,18,electronics,901890
901910,90,19,electronics,901910
901920,90,19,electronics,901920
902000,90,20,electronics,902000
902110,90,21,electronics,902119
902121,90,21,electronics,902121
902129,90,21,electronics,902129
902131,90,21,electronics,902111
902139,90,21,electronics,902130
902140,90,21,electronics,902140
902150,90,21,electronics,902150
902190,90,21,electronics,902190
902212,90,22,electronics,902211
902213,90,22,electronics,902211
902214,90,22,electronics,902211
902219,90,22,electronics,902219
902221,90,22,electronics,902221
902229,90,22,electronics,902229
902230,90,22,electronics,902230
902290,90,22,electronics,902290
902300,90,23,electronics,902300
902410,90,24,electronics,902410
902480,90,24,electronics,902480
902490,90,24,electronics,902490
902511,90,25,electronics,902511
902519,90,25,electronics,902519
902580,90,25,electronics,902580
902590,90,25,electronics,902590
902610,90,26,electronics,902610
902620,90,26,electronics,902620
902680,90,26,electronics,902680
902690,90,26,electronics,902690
902710,90,27,electronics,902710
902720,90,27,electronics,902720
902730,90,27,electronics,902730
902750,90,27,electronics,902750
902780,90,27,electronics,902780
902790,90,27,electronics,902790
902810,90,28,electronics,902810
902820,90,28,electronics,902820
902830,90,28,electronics,902830
902890,90,28,electronics,902890
902910,90,29,electronics,902910
902920,90,29,electronics,902920
902990,90,29,electronics,902990
903010,90,30,electronics,903010
903020,90,30,electronics,903020
903031,90,30,electronics,903031
903032,90,30,electronics,903081
903033,90,30,electronics,903039
903039,90,30,electronics,903081
903040,90,30,electronics,903040
903082,90,30,electronics,903089
903084,90,30,electronics,903081
903089,90,30,electronics,903089
903090,90,30,electronics,903090
903110,90,31,electronics,903110
903120,90,31,electronics,903120
903141,90,31,electronics,903140
903149,90,31,electronics,903140
903180,90,31,electronics,903180
903190,90,31,electronics,903190
903210,90,32,electronics,903210
903220,90,32,electronics,903220
903281,90,32,electronics,903281
903289,90,32,electronics,903289
903290,90,32,electronics,903290
903300,90,33,electronics,903300
910111,91,1,electronics,910111
910119,91,1,electronics,910119
910121,91,1,electronics,910121
910129,91,1,electronics,910129
910191,91,1,electronics,910191
910199,91,1,electronics,910199
910211,91,2,electronics,910211
910212,91,2,electronics,910212
910219,91,2,electronics,910219
910221,91,2,electronics,910221
910229,91,2,electronics,910229
910291,91,2,electronics,910291
910299,91,2,electronics,910299
910310,91,3,electronics,910310
910390,91,3,electronics,910390
910400,91,4,electronics,910400
910511,91,5,electronics,910511
910519,91,5,electronics,910519
910521,91,5,electronics,910521
910529,91,5,electronics,910529
910591,91,5,electronics,910591
910599,91,5,electronics,910599
910610,91,6,electronics,910610
910690,91,6,electronics,910690
910700,91,7,electronics,910700
910811,91,8,electronics,910811
910812,91,8,electronics,910812
910819,91,8,electronics,910819
910820,91,8,electronics,910820
910890,91,8,electronics,910899
910910,91,9,electronics,910919
910990,91,9,electronics,910990
911011,91,10,electronics,911011
911012,91,10,electronics,911012
911019,91,10,electronics,911019
911090,91,10,electronics,911090
911110,91,11,electronics,911110
911120,91,11,electronics,911120
911180,91,11,electronics,911180
911190,91,11,electronics,911190
911220,91,12,electronics,911280
911290,91,12,electronics,911290
911310,91,13,electronics,911310
911320,91,13,electronics,911320
911390,91,13,electronics,911390
911410,91,14,electronics,911410
911430,91,14,electronics,911430
911440,91,14,electronics,911440
911490,91,14,electronics,911490
920110,92,1,electronics,920110
920120,92,1,electronics,920120
920190,92,1,electronics,920190
920210,92,2,electronics,920210
920290,92,2,electronics,920290
920510,92,5,electronics,920510
920590,92,5,electronics,920590
920600,92,6,electronics,920600
920710,92,7,electronics,920710
920790,92,7,electronics,920790
920810,92,8,electronics,920810
920890,92,8,electronics,920890
920930,92,9,electronics,920930
920991,92,9,electronics,920991
920992,92,9,electronics,920992
920994,92,9,electronics,920994
920999,92,9,electronics,920999
930110,93,1,electronics,930100
930120,93,1,electronics,930100
930190,93,1,electronics,930100
930200,93,2,electronics,930200
930310,93,3,electronics,930310
930320,93,3,electronics,930320
930330,93,3,electronics,930330
930390,93,3,electronics,930390
930400,93,4,electronics,930400
930510,93,5,electronics,930510
930520,93,5,electronics,930529
930591,93,5,electronics,930590
930599,93,5,electronics,930590
930621,93,6,electronics,930621
930629,93,6,electronics,930629
930630,93,6,electronics,930630
930690,93,6,electronics,930690
930700,93,7,electronics,930700
940110,94,1,electronics,940110
940120,94,1,electronics,940120
940130,94,1,electronics,940130
940140,94,1,electronics,940140
940152,94,1,electronics,940150
940153,94,1,electronics,940150
940159,94,1,electronics,940150
940161,94,1,electronics,940161
940169,94,1,electronics,940169
940171,94,1,electronics,940171
940179,94,1,electronics,940179
940180,94,1,electronics,940180
940190,94,1,electronics,940190
940210,94,2,electronics,940210
940290,94,2,electronics,940290
940310,94,3,electronics,940310
940320,94,3,electronics,940320
940330,94,3,electronics,940330
940340,94,3,electronics,940340
940350,94,3,electronics,940350
940360,94,3,electronics,940360
940370,94,3,electronics,940370
940382,94,3,electronics,940380
940383,94,3,electronics,940380
940389,94,3,electronics,940380
940390,94,3,electronics,940390
940410,94,4,electronics,940410
940421,94,4,electronics,940421
940429,94,4,electronics,940429
940430,94,4,electronics,940430
940490,94,4,electronics,940490
940510,94,5,electronics,940510
940520,94,5,electronics,940520
940530,94,5,electronics,940530
940540,94,5,electronics,940540
940550,94,5,electronics,940550
940560,94,5,electronics,940560
940591,94,5,electronics,940591
940592,94,5,electronics,940592
940599,94,5,electronics,940599
940610,94,6,electronics,940600
940690,94,6,electronics,940600
950300,95,3,electronics,950390
950420,95,4,electronics,950420
950430,95,4,electronics,950430
950440,95,4,electronics,950440
950450,95,4,electronics,950490
950490,95,4,electronics,950490
950510,95,5,electronics,950510
950590,95,5,electronics,950590
950611,95,6,electronics,950611
950612,95,6,electronics,950612
950619,95,6,electronics,950619
950621,95,6,electronics,950621
950629,95,6,electronics,950629
950631,95,6,electronics,950631
950632,95,6,electronics,950632
950639,95,6,electronics,950639
950640,95,6,electronics,950640
950651,95,6,electronics,950651
950659,95,6,electronics,950659
950661,95,6,electronics,950661
950662,95,6,electronics,950662
950669,95,6,electronics,950669
950670,95,6,electronics,950670
950691,95,6,electronics,950691
950699,95,6,electronics,950699
950710,95,7,electronics,950710
950720,95,7,electronics,950720
950730,95,7,electronics,950730
950790,95,7,electronics,950790
950810,95,8,electronics,950800
950890,95,8,electronics,950800
960110,96,1,electronics,960110
960190,96,1,electronics,960190
960200,96,2,electronics,960200
960310,96,3,electronics,960310
960321,96,3,electronics,960321
960329,96,3,electronics,960329
960330,96,3,electronics,960330
960340,96,3,electronics,960340
960350,96,3,electronics,960350
960390,96,3,electronics,960390
960400,96,4,electronics,960400
960500,96,5,electronics,960500
960610,96,6,electronics,960610
960621,96,6,electronics,960621
960622,96,6,electronics,960622
960629,96,6,electronics,960629
960630,96,6,electronics,960630
960711,96,7,electronics,960711
960719,96,7,electronics,960719
960720,96,7,electronics,960720
960810,96,8,electronics,960810
960820,96,8,electronics,960820
960830,96,8,electronics,960839
960840,96,8,electronics,960840
960850,96,8,electronics,960850
960860,96,8,electronics,960860
960891,96,8,electronics,960891
960899,96,8,electronics,960899
960910,96,9,electronics,960910
960920,96,9,electronics,960920
960990,96,9,electronics,960990
961000,96,10,electronics,961000
961100,96,11,electronics,961100
961210,96,12,electronics,961210
961220,96,12,electronics,961220
961310,96,13,electronics,961310
961320,96,13,electronics,961320
961380,96,13,electronics,961380
961390,96,13,electronics,961390
961400,96,14,electronics,961490
961511,96,15,electronics,961511
961519,96,15,electronics,961519
961590,96,15,electronics,961590
961610,96,16,electronics,961610
961620,96,16,electronics,961620
961700,96,17,electronics,961700
961800,96,18,electronics,961800
961900,96,19,electronics,481840
962000,96,20,electronics,847330
970110,97,1,electronics,970110
970190,97,1,electronics,970190
970200,97,2,electronics,970200
970300,97,3,electronics,970300
970400,97,4,electronics,970400
970500,97,5,electronics,970500
970600,97,6,electronics,970600
999999,99,99,electronics,999999
